00000 00003 00019 00020 00003 00004 00000 00002 00038 00052 00005 00012 00014 00000 00000 00001 00002 00010 00013 00003 00000 00003 00000 00001 00008 00013 00000 00010 00000 00000 00002 00010 00000 00000 00006 00001 00000 00000 00000 00005 00000 00012 00012 00110 
00000 00006 00000 00000 00004 00000 00001 00009 00000 00002 00003 00000 00000 00012 00001 00013 00000 00000 00003 00000 00012 00000 00022 00000 00000 00000 00003 00000 00000 00011 00000 00000 00014 00000 00028 00000 00016 00014 00012 00009 00001 00000 00000 00036 
00000 00001 00000 00000 00005 00004 00023 00000 00002 00000 00000 00000 00000 00002 00005 00000 00010 00000 00000 00010 00000 00012 00000 00001 00004 00001 00000 00005 00015 00000 00000 00000 00000 00006 00000 00013 00000 00000 00000 00000 00003 00000 00000 00034 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00001 00000 00000 00000 00000 00000 00000 00002 00000 00000 00000 00000 00000 00000 00000 00000 00008 00000 00000 00003 
00000 00002 00011 00008 00000 00000 00000 00001 00000 00000 00002 00000 00000 00000 00006 00000 00000 00000 00000 00002 00000 00005 00000 00012 00003 00000 00011 00000 00000 00003 00014 00000 00000 00006 00000 00000 00000 00000 00000 00002 00000 00000 00000 00023 
00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00003 00000 00000 00000 00000 00000 00000 00000 00001 00001 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 00000 
